,_id,ltable_id,rtable_id,ltable_title,ltable_authors,ltable_year,rtable_title,rtable_authors,rtable_year
5521,5521,conf/vldb/YangKL97,lf6JE5hJ_psJ,algorithms for materialized view design in data warehousing environment,"j yang, k karlapalem, q li",1997,fast computation of sparse databases algorithms for materialized view design in data warehousing,"j yang, kk karlapalem, q li",0
5522,5522,conf/vldb/YangKL97,qN1APPIGZMMJ,algorithms for materialized view design in data warehousing environment,"j yang, k karlapalem, q li",1997,algorithms for materialized view design in data warehousing environment,j yang,1997
5523,5523,conf/vldb/YangLH03,WL8z0THMPxsJ,efficient mining of xml query patterns for caching,"l yang, m lee, w hsu",2003,2pxminer: an efficient two pass mining of frequent xml query patterns,"lh yang, ml lee, w hsu, x guo",0
5524,5524,conf/vldb/YangLH03,hUMTG7HNlyAJ,efficient mining of xml query patterns for caching,"l yang, m lee, w hsu",2003,efficient mining of xml query patterns for caching,"lh yang, ml lee, w hsu",2003
5525,5525,conf/vldb/YiF00,1XJk5BWEVe8J,fast time sequence indexing for arbitrary lp norms,"b yi, c faloutsos",2000,"k., &amp; faloutsos, c.(2000). fast time sequence indexing for arbitrary lp norms",b yi,0
5526,5526,conf/vldb/YiF00,7j1pKfzfgNYJ,fast time sequence indexing for arbitrary lp norms,"b yi, c faloutsos",2000,fast time sequence indexing for arbitrary lp norms,"bk yi, c faloutsos",2000
5527,5527,conf/vldb/YiF00,CiGKfXghikcJ,fast time sequence indexing for arbitrary lp norms,"b yi, c faloutsos",2000,fast time sequence indexingfor arbitrary lp norms,"bk yi, c faloutsos",0
5528,5528,conf/vldb/YiF00,DpQrWnvO7rEJ,fast time sequence indexing for arbitrary lp norms,"b yi, c faloutsos",2000,fast time sequence indexing for arbitrary lp norms,"c faloutsos, b yi",2000
5529,5529,conf/vldb/YiF00,J8maiu6CF0EJ,fast time sequence indexing for arbitrary lp norms,"b yi, c faloutsos",2000,fast time sequence indexing for arbitrary$\\ big. l_p\\ bigr.$ norms,"bk yi, c faloutsos",0
5530,5530,conf/vldb/YiF00,jlAeV2gH64QJ,fast time sequence indexing for arbitrary lp norms,"b yi, c faloutsos",2000,fast time sequence indexing for arbitrary lp norms [a],"y byoung-kee, f christos",2000
5531,5531,conf/vldb/YuAA03,4bvjebYsdRkJ,tabular placement of relational data on mems-based storage devices,"h yu, d agrawal, a abbadi",2003,tabular placement of relational data on mems-based storage devices,"h yu, d agrawal",2003
5532,5532,conf/vldb/YuPM03,ZEEZqsnVCyYJ,distributed top-n query processing with possibly uncooperative local systems,"c yu, g philip, w meng",2003,distributed top-n query processing with possibly uncooperative local systems,"c yu, g philip, w meng",2003
5533,5533,conf/vldb/YuPM03,sP3bZMqHmZsJ,distributed top-n query processing with possibly uncooperative local systems,"c yu, g philip, w meng",2003,processing with possibly uncooperative local systems,"c yu, g philip, wmdtn query",0
5534,5534,conf/vldb/YuSLJ02,6EJ6A2y_U1IJ,compressed accessibility map: efficient access control for xml,"t yu, d srivastava, l lakshmanan, h jagadish",2002,compressed accessibility map: efficient access control for xml.,"t yu, d srivastava, lvs lakshmanan, hv jagadish",2002
5535,5535,conf/vldb/YuSLJ02,qYGzjvmVjS8J,compressed accessibility map: efficient access control for xml,"t yu, d srivastava, l lakshmanan, h jagadish",2002,compressed accessibility map: efficient access control for xml,"h jagadish, lv lakshmanan, d srivastava, t yu",0
5536,5536,conf/vldb/YuV00,43N2r_SuYccJ,efficient numerical error bounding for replicated network services,"h yu, a vahdat",2000,efficient numerical error bounding for replicated network services,"h yu, a vahdat",2000
5537,5537,conf/vldb/YuV00,j2gOIcgWxb4J,efficient numerical error bounding for replicated network services,"h yu, a vahdat",2000,efficient numerical error bounding for replicated network services,hy aminvahdat,0
5538,5538,conf/vldb/ZellerK02,UIWreKZndVQJ,experience report: exploiting advanced database optimization features for large-scale sap r/3 installations,"b zeller, a kemper",2002,experience report: exploiting advanced database optimization features for large-scale sap r/3  ,"b zeller, a kemper",2002
5539,5539,conf/vldb/ZellerK02,url:http://ieeexplore.ieee.org/iel5/9217/29235/01320046.pdf%3Farnumber%3D1320046,experience report: exploiting advanced database optimization features for large-scale sap r/3 installations,"b zeller, a kemper",2002,benchmarking sap r/3 archiving scenarios,"b zeller, a kemper",0
5540,5540,conf/vldb/ZemankovaI94,AJ8m6vtMqyoJ,scientific databases - state of the art and future directions,"m zemankova, y ioannidis",1994,moderator. multimedia access and retrieval: the state of the art and future directions,sf chang,0
5541,5541,conf/vldb/ZemankovaI94,B35HJnfOTU0J,scientific databases - state of the art and future directions,"m zemankova, y ioannidis",1994,the new papyrus: the current and future state of the art,"s lambert, s ropiequet",1986
5542,5542,conf/vldb/ZemankovaI94,Y1ZxtWV-qeUJ,scientific databases - state of the art and future directions,"m zemankova, y ioannidis",1994,scientific databases-state of the art and future directions,"m zemankova, ye ioannidis",1994
5543,5543,conf/vldb/ZemankovaI94,tY2aRisx_7wJ,scientific databases - state of the art and future directions,"m zemankova, y ioannidis",1994,security of shared data in large systems: state of the art and research directions,"a rosenthal, m winslett",2004
5544,5544,conf/vldb/ZemankovaI94,url:http://portal.acm.org/citation.cfm%3Fid%3D319684,scientific databases - state of the art and future directions,"m zemankova, y ioannidis",1994,multimedia access and retrieval (panel session): the state of the art and future directions,"g auffret, j foote, cs li, b shahraray, t syeda- ",1999
5545,5545,conf/vldb/ZengBNN01,3TivNLIErRkJ,agflow: agent-based cross-enterprise workflow management system,"l zeng, b benatallah, p nguyen, a ngu",2001,agflow: agent-based cross-enterprise workflow management system,"l zeng, b benatallah, p nguyen, ahh ngu",2001
5546,5546,conf/vldb/ZengBNN01,MA7NWFIgTaoJ,agflow: agent-based cross-enterprise workflow management system,"l zeng, b benatallah, p nguyen, a ngu",2001,agflow: agent-based cross-enterprise workflow management system (demonstration paper),"l zeng, b benatallah, ahh ngu, p nguyen",0
5547,5547,conf/vldb/ZhangL97,QGopit06CLEJ,dynamic memory adjustment for external mergesort,"w zhang, p larson",1997,dynamic memory adjustment for external mergesort,"w zhang, pa larson",1997
5548,5548,conf/vldb/ZhangL97,v-O39agJIB4J,dynamic memory adjustment for external mergesort,"w zhang, p larson",1997,dynamic memory adjustment for external mergesort,"pa larson, w zhang",0
5549,5549,conf/vldb/ZhangL98,ZjHAEBJYahAJ,buffering and read-ahead strategies for external mergesort,"w zhang, p larson",1998,buffering and read-ahead strategies for external mergesort,"w zhang, pa larson",1998
5550,5550,conf/vldb/ZhouLZLZJT01,IqjYD8NRzR0J,vxmlr: a visual xml-relational database system,"a zhou, h lu, s zheng, y liang, l zhang, w ji, z tian",2001,vxmlr: a visual xml-relational database system,"azh lu, s zheng, yllzw ji, z tian",0
5551,5551,conf/vldb/ZhouLZLZJT01,fJQ7Col2vYsJ,vxmlr: a visual xml-relational database system,"a zhou, h lu, s zheng, y liang, l zhang, w ji, z tian",2001,vxmlr: a visual xml-relational database system,"a zhou, h lu, s zheng",2001
5552,5552,conf/vldb/ZhouR03,MvbChqWgFawJ,buffering accesses to memory-resident index structures,"j zhou, k ross",2003,buffering accesses to memory-resident index structures,"j zhou, ka ross",2003
5553,5553,conf/vldb/ZhouS03,NlDvk5J0WwEJ,data bubbles for non-vector data: speeding-up hierarchical clustering in arbitrary metric spaces,"j zhou, j sander",2003,data bubbles for non-vector data: speeding-up hierarchical clustering in arbitrary metric spaces,"j zhou, j sander",2003
5554,5554,conf/vldb/ZhuS02,-ckB3BArdZYJ,statstream: statistical monitoring of thousands of data streams in real time,"y zhu, d shasha",2002,monitoring multiple data streams in real time,"a bulut, ak singh",0
5555,5555,conf/vldb/ZhuS02,5kuf6fpDvWsJ,statstream: statistical monitoring of thousands of data streams in real time,"y zhu, d shasha",2002,query by humming: a time series database approach,"y zhu, d shasha",0
5556,5556,conf/vldb/ZhuS02,QZs7L6Y94_UJ,statstream: statistical monitoring of thousands of data streams in real time,"y zhu, d shasha",2002,warping indexes with envelope transforms for query by humming. sigmod,"y zhu, d shasha",0
5557,5557,conf/vldb/ZhuS02,hIGjgc6mx0cJ,statstream: statistical monitoring of thousands of data streams in real time,"y zhu, d shasha",2002,warping indexes with envelope transforms for query by humming,"y zhu, d shasha",2003
5558,5558,conf/vldb/ZhuS02,iuyRrJJDBcIJ,statstream: statistical monitoring of thousands of data streams in real time,"y zhu, d shasha",2002,statstream: statistical monitoring of thousands of data streams in real time,"y zhu, d shasha",2002
5559,5559,conf/vldb/ZimbraoS98,1KckBFVfgyMJ,a raster approximation for processing of spatial joins,"g zimbrao, j souza",1998,a raster approximation for processing of spatial joins,g zimbrao,1998
5560,5560,conf/vldb/ZimbraoS98,M6J9d0yeQAcJ,a raster approximation for processing of spatial joins,"g zimbrao, j souza",1998,using raster approximations for processing of spatial joins,g zimbrã£o,0
5561,5561,conf/vldb/ZimbraoS98,NW7m94AW6nYJ,a raster approximation for processing of spatial joins,"g zimbrao, j souza",1998,a raster approximation for the processing of polyline spatial joins,"g zimbrã£o, jm de souza, rs monteiro, lg azevedo,  ",0
5562,5562,conf/vldb/ZimbraoS98,OYrvS0a52zAJ,a raster approximation for processing of spatial joins,"g zimbrao, j souza",1998,approximations for a multi-step processing of spatial joins,"t brinkhoff, hp kriegel",0
5563,5563,conf/vldb/ZimbraoS98,XPfu8WEfKHkJ,a raster approximation for processing of spatial joins,"g zimbrao, j souza",1998,a raster approximation for processing of polyline joins,"g zimbrã£o, jm de souza, rs monteiro, lg azevedo",0
5564,5564,conf/vldb/ZirintsisKM99,_UYteGcmBKIJ,hyper-programming in java,"e zirintsis, g kirby, r morrison",1999,hyper-programming in java,e zirintsis,1999
5565,5565,conf/vldb/ZouS98,DYFIQvOg7rgJ,safely and efficiently updating references during on-line reorganization,"c zou, b salzberg",1998,on-line reorganization of sparsely-populated b+-trees,"c zou, b salzberg",1996
5566,5566,conf/vldb/ZouS98,Hov18raBHwIJ,safely and efficiently updating references during on-line reorganization,"c zou, b salzberg",1998,"safely and efficiently update references during on-line reorganization, vldb'98","c zou, b salzberg",0
5567,5567,conf/vldb/ZouS98,_OimKPnidhsJ,safely and efficiently updating references during on-line reorganization,"c zou, b salzberg",1998,safely and efficiently update references during on-line reorganization,"c zou, b salzberg",0
5568,5568,conf/vldb/ZouS98,fPzfCbyzqsoJ,safely and efficiently updating references during on-line reorganization,"c zou, b salzberg",1998,safely and efficiently updating references during on-line reorganization,c zou,1998
5569,5569,conf/vldb/ZouS98,qPCh8M_RSwEJ,safely and efficiently updating references during on-line reorganization,"c zou, b salzberg",1998,on-line reorganization of sparsely-populated b trees,"c zou, b salzberg",0
5570,5570,conf/vldb/ZurekS99,mEdoUlcnDsgJ,datawarehousing has more colours than just black & white,"t zurek, m sinnwell",1999,datawarehousing has more colours than just black and white,"t zurek, m sinnwell",1999
5571,5571,journals/sigmod/ACT-NET96,AWM-7zzaO7wJ,act-net - the active database management system manifesto: a rulebase of adbms features,,1996,the active database management system manifesto: a rulebase of adbms features,"kr dittrich, s gatziu, a geppert",1995
5572,5572,journals/sigmod/ACT-NET96,Cj-I_jRzOKgJ,act-net - the active database management system manifesto: a rulebase of adbms features,,1996,the active database system manifesto: a rulebase of adbms features,"kr dittrich, s giatziu, a geppert",0
5573,5573,journals/sigmod/ACT-NET96,FTDeavdkHpsJ,act-net - the active database management system manifesto: a rulebase of adbms features,,1996,the active database management system manifesto: a rulebase of adbms features,a buchmann,0
5574,5574,journals/sigmod/ACT-NET96,NuH-9L-FlooJ,act-net - the active database management system manifesto: a rulebase of adbms features,,1996,the architecture of an active database management system,"u dayal, d mccarthy",0
5575,5575,journals/sigmod/ACT-NET96,P9iKjuM8kF8J,act-net - the active database management system manifesto: a rulebase of adbms features,,1996,the arechitecture of an active database management system,"r dennis, du mccarthy",0
5576,5576,journals/sigmod/ACT-NET96,RzsJoG-0KaIJ,act-net - the active database management system manifesto: a rulebase of adbms features,,1996,the active database management system manifesto: a rulebase of adbms features,a consorcium,0
5577,5577,journals/sigmod/ACT-NET96,rYL2KvUqWCgJ,act-net - the active database management system manifesto: a rulebase of adbms features,,1996,on the selection of access paths in a data base system. database management,h wedekind,0
5578,5578,journals/sigmod/ACT-NET96,rqdq3L2hw7UJ,act-net - the active database management system manifesto: a rulebase of adbms features,,1996,dr mc carthy the architecture of an active database management system in proc,u dayal,0
5579,5579,journals/sigmod/AbelTK97,yK-yqVAiXekJ,integrating modelling systems for environmental management information systems,"d abel, k taylor, d kuo",1997,integrating modelling systems for environmental management information systems,"dj abel, k taylor, d kuo",1997
5580,5580,journals/sigmod/Aberer01,2r6t9GEZb28J,advanced xml data processing - guest editor's introduction,k aberer,2001,special issue on peer to peer data management,k aberer,0
5581,5581,journals/sigmod/Aberer01,6MY_fFzgHtgJ,advanced xml data processing - guest editor's introduction,k aberer,2001,"report on the first international conference on ontologies, databases and applications of semantics  ",k aberer,2003
